aptitudetestscore,ssc_marks,hsc_marks,extracurricularactivities,placementtraining,cgpa,internships,projects,certifications,softskillsrating,placementstatus
-0.541,-0.975,-1.071,1,0,8.400,1,1,0,3.700,0
-0.419,0.078,-1.407,0,1,8.100,1,1,0,3.400,1
-0.664,-1.359,-1.071,1,1,6.600,1,1,1,4.000,1
-0.664,-0.114,0.947,0,1,8.500,0,1,0,4.300,0
-1.031,1.227,-0.062,1,0,8.100,0,2,3,4.200,0
-2.010,-0.784,-1.071,0,0,7.800,0,1,1,4.500,0
-1.520,-1.359,-0.398,0,1,7.400,1,2,1,3.100,0
-1.888,-0.784,-1.183,1,1,7.700,1,1,2,4.400,0
0.316,1.036,0.611,1,0,8.300,2,3,2,4.400,1
1.295,1.802,1.283,1,0,7.500,2,3,0,4.700,1
-0.664,-0.784,0.835,1,1,8.100,2,3,2,4.200,1
0.316,-0.592,-0.286,0,0,7.800,1,2,0,4.200,0
-0.541,-1.359,-0.735,1,1,7.600,1,1,1,4.100,0
-0.541,-1.167,-0.959,1,0,7.900,1,2,0,3.800,0
-0.174,0.652,1.171,1,1,6.800,1,3,2,4.500,0
1.295,1.802,1.283,1,1,8.600,2,3,2,4.600,1
1.295,1.036,1.171,1,1,7.800,2,3,2,4.300,1
0.438,-0.592,0.723,0,0,8.300,1,3,0,4.700,0
-1.765,-1.359,1.283,1,1,6.600,1,3,3,4.200,1
-1.398,-1.359,-0.959,0,1,7.400,2,2,0,3.800,0
1.295,-1.359,-0.398,0,1,6.600,0,3,1,4.400,0
-0.296,-1.071,-0.511,0,1,7.500,1,1,0,4.100,0
-0.419,0.652,-0.959,0,1,7.700,1,1,2,4.600,0
1.295,1.131,1.507,1,1,8.400,1,3,2,4.700,1
0.193,0.652,1.395,1,1,7.300,0,1,3,4.800,0
-0.296,-0.018,0.498,0,1,7.700,1,2,0,3.900,0
1.295,1.323,1.507,1,1,7.900,2,3,2,4.800,1
-0.541,-1.359,-0.062,0,0,7.600,1,2,1,4.100,0
-1.765,-0.018,-1.407,1,0,8.600,1,1,0,3.700,0
-1.153,-1.359,-0.735,0,1,7.600,0,1,1,4.100,0
-0.419,0.174,-1.071,1,0,7.700,1,1,2,4.700,0
-0.296,-1.359,-1.744,0,0,6.500,1,2,0,4.200,0
0.805,1.227,1.283,1,1,8.300,0,3,2,4.700,1
1.295,1.802,1.395,1,1,8.200,2,3,2,4.400,1
-0.052,0.365,1.059,1,1,8.000,1,0,2,4.400,1
-2.255,-0.784,-1.968,0,0,7.600,1,2,1,3.200,0
-0.052,0.174,-1.407,0,1,7.600,1,2,0,4.100,0
-1.031,-1.359,-0.959,0,0,6.500,1,1,0,4.100,0
-0.664,-0.401,-0.959,1,1,7.800,1,1,1,3.400,0
-0.052,1.227,-0.959,1,1,8.300,2,2,0,4.500,1
-1.398,-1.359,-1.407,0,1,7.500,0,1,0,3.800,0
1.172,0.652,0.947,1,1,8.400,1,3,2,4.200,1
-0.296,0.844,0.723,1,1,6.500,1,3,2,4.200,0
0.438,1.323,0.835,1,1,8.100,2,3,2,4.500,1
0.316,-0.688,-1.632,0,0,7.600,1,1,1,4.300,1
0.805,0.652,0.498,1,1,6.800,1,3,1,4.800,0
-1.520,-0.880,-1.520,0,1,7.400,1,1,0,4.400,0
-1.031,-0.688,-0.062,0,1,7.500,1,2,1,4.300,0
-0.541,0.844,-0.286,1,1,7.700,2,2,0,4.500,0
1.295,0.078,1.283,1,1,8.800,2,3,2,4.800,1
-0.419,1.514,0.498,1,1,7.800,0,3,0,3.700,1
1.295,0.940,1.059,1,1,8.100,1,3,2,4.800,1
-0.419,-1.359,1.059,1,1,8.400,1,2,1,4.000,1
1.172,-1.359,-0.735,0,0,6.700,1,1,0,4.600,0
0.316,-0.880,-1.295,0,1,7.700,1,1,0,4.300,0
1.295,1.419,1.171,1,1,8.600,2,3,2,4.800,0
0.805,-0.975,-1.071,0,1,6.500,1,1,0,3.400,0
-1.398,-0.975,-0.174,0,0,6.500,1,1,1,4.700,0
1.295,0.652,1.395,1,1,8.500,1,3,2,4.700,1
1.295,0.557,1.171,1,1,8.300,1,3,2,4.800,1
0.928,0.365,1.059,1,1,7.700,1,2,0,4.000,1
-1.520,0.078,-1.632,0,0,6.900,1,1,0,3.800,0
-1.398,0.269,-0.959,1,1,7.400,1,2,1,4.200,0
0.316,-0.975,0.050,1,1,7.300,1,1,2,4.000,0
-0.664,1.993,-0.847,0,0,6.500,2,3,2,4.200,0
0.316,1.419,0.162,1,0,7.800,2,3,2,4.600,0
0.438,-0.592,-0.398,1,1,7.800,1,2,2,4.700,1
-0.908,-0.592,-0.062,0,0,6.600,1,1,1,4.300,0
1.172,0.844,0.947,1,1,8.100,0,3,2,4.800,1
1.295,0.844,0.498,1,1,8.300,2,3,2,4.600,1
1.050,0.940,1.171,1,1,8.300,1,3,2,4.400,1
1.295,0.748,-0.511,1,1,8.000,2,3,2,4.700,0
-0.296,0.078,-0.398,1,1,7.600,1,1,0,4.500,0
-1.031,-0.688,-0.623,1,0,7.800,0,1,0,3.800,0
-2.377,-0.784,-0.847,0,1,6.500,1,1,0,3.900,0
-0.296,-0.305,1.171,1,1,8.500,1,2,3,4.800,0
-2.377,-1.359,-1.183,0,0,7.600,0,2,0,3.900,0
0.683,0.748,-0.286,1,1,8.600,1,3,2,4.800,1
-0.052,-0.592,-1.071,0,0,6.500,2,1,0,3.600,0
0.193,0.365,0.947,1,1,7.400,1,3,2,4.500,0
-0.052,-0.114,1.059,1,1,8.300,0,3,2,3.700,1
-0.541,-0.401,-0.174,0,1,8.500,1,2,0,4.500,0
-0.541,-1.263,-0.511,0,0,7.600,0,2,0,3.600,0
0.071,-0.018,-1.071,1,1,7.100,1,2,0,4.300,0
1.295,1.419,0.835,1,1,8.000,0,3,2,4.800,1
-0.174,1.610,-1.183,1,1,7.800,1,2,0,3.700,1
1.295,1.706,-0.959,1,1,8.600,1,1,2,4.700,1
0.683,1.131,1.395,1,1,7.300,1,2,3,4.300,0
1.295,1.610,0.498,1,1,7.500,1,3,3,4.600,1
1.295,1.227,1.395,1,1,8.500,2,3,2,4.800,1
-1.520,-0.975,0.835,1,1,8.100,2,3,1,4.400,0
-0.174,-0.880,-0.959,1,1,8.200,1,3,0,4.200,1
-1.276,-1.359,-0.847,1,1,6.900,1,1,1,4.100,0
0.438,1.131,0.835,1,1,8.100,1,2,2,4.800,1
0.193,-1.359,-0.511,1,0,7.700,0,1,0,4.800,0
0.316,0.174,-0.847,1,1,8.300,1,2,0,4.500,1
1.295,0.940,-0.735,1,1,8.200,2,1,2,4.800,1
-0.296,-1.359,0.723,1,1,6.900,2,3,1,4.300,1
-2.010,-1.359,-1.520,0,0,6.500,1,2,1,3.000,0
1.295,1.131,1.171,1,1,8.100,2,3,2,4.800,1
1.295,-0.305,1.507,1,1,8.200,1,3,2,4.800,1
0.438,-1.359,-1.183,0,1,7.600,0,1,1,3.400,1
0.316,1.514,-0.623,0,1,7.800,1,3,2,4.200,1
-1.276,-1.359,-0.735,1,0,6.500,1,2,1,4.100,0
1.295,1.610,1.059,1,1,7.700,0,2,0,4.500,1
0.193,0.557,0.947,1,1,8.200,1,3,2,4.800,1
1.295,0.940,1.059,1,1,8.300,2,3,2,4.800,1
0.805,-1.167,-0.286,1,1,7.600,0,2,0,4.800,1
-1.765,1.131,0.835,0,1,7.400,1,1,0,3.700,0
0.683,0.557,-0.623,1,1,8.000,0,2,0,3.800,0
1.295,1.227,1.507,1,1,8.300,2,3,2,4.800,1
-0.052,-1.071,-0.174,1,1,7.700,2,2,0,4.200,1
1.172,0.652,1.171,1,1,8.400,2,3,2,4.800,1
-0.664,0.078,-1.071,0,0,7.200,1,2,0,4.100,0
-1.153,-1.071,-1.856,1,1,6.500,1,1,0,4.100,0
0.928,-0.592,-0.623,0,1,7.900,0,2,2,3.900,0
0.193,-0.209,-0.511,0,1,6.500,1,1,1,4.300,0
0.683,-0.880,-0.847,0,1,7.800,1,1,2,3.800,0
1.295,-0.305,1.059,1,1,8.200,1,3,2,4.800,1
1.295,0.748,1.171,1,1,8.400,2,3,2,4.800,1
-1.031,-1.359,-1.407,0,0,7.700,0,1,1,4.000,0
-1.398,-1.167,-1.071,0,1,7.400,1,2,0,3.800,0
0.193,0.748,0.723,1,1,7.800,2,3,0,4.500,0
0.928,-0.018,-0.623,0,0,6.600,0,3,2,4.300,0
0.071,0.078,0.723,1,1,8.000,1,2,1,4.700,0
-1.031,-1.359,-0.623,0,0,6.700,0,1,1,4.200,0
0.805,-0.018,1.171,1,1,8.100,1,2,1,4.800,1
-1.153,-0.401,0.835,1,1,6.900,1,1,0,4.600,1
-0.174,0.844,-0.398,1,1,7.400,2,3,0,4.800,1
-1.765,-1.359,-0.735,0,1,7.600,2,1,1,4.400,0
-2.010,-1.359,-1.407,1,1,7.900,1,2,2,3.800,0
0.438,1.323,-1.295,1,0,8.200,1,3,2,4.300,0
-1.153,-0.018,-0.398,1,1,6.500,1,3,1,4.200,0
-0.786,-1.359,-0.959,0,1,6.500,1,1,0,4.100,0
-1.031,-0.975,-1.183,0,1,7.700,1,1,0,3.500,0
-1.888,-1.263,-0.511,1,1,7.900,1,3,0,4.100,0
0.071,0.365,0.386,1,1,7.600,1,3,0,4.800,1
-1.153,-0.784,-0.623,1,1,6.500,1,2,0,3.700,0
1.295,1.323,1.171,1,1,8.300,2,3,2,4.800,1
1.295,1.419,-0.398,1,1,8.500,2,2,2,4.800,1
1.295,0.078,1.507,1,1,8.300,1,2,2,4.800,1
-0.052,-1.359,-0.286,0,1,7.600,1,2,0,4.100,0
-2.377,-0.497,-0.959,0,1,6.800,1,1,0,4.000,0
0.805,-0.114,-1.183,0,1,7.300,1,2,1,4.300,0
1.295,0.557,0.947,1,1,8.400,0,3,2,4.800,1
1.295,0.078,1.395,1,1,8.700,2,3,2,4.700,1
-1.520,-1.071,0.611,1,0,8.500,2,2,3,4.600,0
1.295,0.269,0.835,1,1,8.400,2,1,0,4.600,0
1.172,0.844,1.059,1,1,7.900,1,3,2,4.800,1
-1.398,-1.071,-0.511,0,1,7.700,0,1,1,3.300,0
1.172,0.269,0.498,1,1,7.500,2,2,0,4.800,1
-1.276,0.174,-0.623,1,0,7.500,2,1,0,4.500,0
-0.664,0.269,1.507,1,1,8.400,1,1,0,4.300,0
0.683,0.365,0.947,1,1,8.500,2,3,2,4.800,1
0.560,0.844,1.059,1,1,8.100,1,2,2,4.500,1
-0.419,-1.071,-0.847,0,0,6.500,0,1,0,4.000,0
0.071,0.365,0.947,1,1,6.900,1,3,2,4.600,1
0.683,0.748,-1.071,1,1,7.700,0,3,1,4.300,1
1.295,0.365,0.274,1,1,8.300,2,3,0,4.700,1
-0.174,-0.975,-0.511,1,1,7.700,1,2,0,3.900,0
-0.296,0.557,-1.295,0,1,7.900,1,2,0,4.200,0
-0.052,1.419,0.274,0,0,8.000,1,2,0,4.400,0
0.928,-0.305,0.050,1,1,6.900,0,3,1,4.600,0
0.438,-0.784,-0.847,1,1,7.500,0,1,0,3.800,0
0.438,-1.263,0.723,1,1,8.400,2,1,1,3.500,1
1.050,1.227,-1.071,1,1,8.500,1,3,0,4.800,1
1.295,-0.880,1.395,1,1,7.800,2,3,2,3.900,0
-1.398,-0.784,-0.847,0,0,7.500,1,1,1,4.300,0
-0.664,-0.305,-0.511,0,1,7.800,1,2,1,4.200,0
0.928,0.078,1.283,1,1,8.600,2,3,3,4.700,1
0.560,1.323,1.507,1,1,6.500,0,3,2,3.900,1
0.560,0.461,0.947,1,0,6.500,2,3,2,4.000,0
1.172,-1.359,1.059,0,0,8.500,2,3,1,4.500,1
0.193,0.844,1.059,1,1,8.500,2,3,2,4.500,1
-0.052,0.844,1.171,0,0,7.500,0,2,0,3.700,1
0.560,0.174,1.059,0,1,8.200,2,2,3,3.900,0
-2.377,-0.497,-1.744,0,0,7.900,0,1,0,3.400,0
1.295,1.514,0.835,1,1,8.300,2,3,2,4.800,1
-2.010,0.078,-1.295,0,0,7.600,1,1,1,4.500,0
-0.052,-0.688,-0.623,0,0,7.900,0,1,0,4.500,1
0.928,0.557,1.507,1,0,8.200,0,3,2,4.800,1
1.172,0.461,0.947,1,1,8.700,1,3,3,4.800,0
-0.908,-0.209,-0.959,0,1,7.400,0,2,0,3.500,0
1.050,0.940,-0.735,0,0,8.200,1,3,1,3.900,0
-2.132,0.461,-1.295,0,0,7.200,1,1,1,4.000,0
1.295,0.844,1.171,1,1,8.200,2,3,2,4.600,1
-2.132,-1.167,-0.286,1,1,6.600,1,3,0,3.800,0
1.172,1.323,-0.286,1,1,7.600,1,3,2,4.800,1
0.805,0.844,-0.398,0,1,7.400,0,2,0,3.800,0
1.295,0.461,1.283,1,1,8.700,2,1,0,4.700,1
-0.419,0.652,0.723,1,1,7.600,1,2,2,4.500,0
-0.664,0.844,-0.398,1,1,7.000,1,1,1,4.400,1
-0.174,-0.018,-1.071,1,1,6.500,1,2,0,4.000,0
-0.419,-0.880,-0.286,1,1,7.700,1,2,0,4.100,0
1.295,1.419,0.835,1,1,8.100,1,3,2,4.800,1
-0.908,-0.497,-0.847,0,0,6.500,1,1,1,3.800,0
0.928,0.461,1.507,1,1,6.500,0,2,1,4.800,1
-0.052,-0.975,-0.847,1,1,7.400,1,2,1,4.700,0
0.438,-0.114,1.059,0,1,7.400,0,3,0,3.500,1
1.295,1.323,0.723,1,1,8.700,2,3,2,4.800,1
1.295,0.174,-0.735,1,1,8.700,1,3,0,4.200,1
0.560,0.940,1.395,1,1,8.600,2,3,2,4.800,1
0.683,1.706,1.283,1,1,7.700,1,2,2,4.800,1
0.193,0.461,-0.959,1,1,7.500,0,2,0,4.100,0
-1.643,-0.305,-0.286,0,1,6.500,0,1,0,4.000,0
-1.643,-0.975,-0.959,0,0,7.300,0,1,1,4.700,0
1.295,1.131,1.059,1,1,7.800,2,3,1,4.000,0
-0.908,-1.071,-0.735,0,1,7.800,1,1,1,4.200,0
1.295,0.365,-1.183,1,1,8.000,1,2,2,4.300,1
-1.520,-1.359,-0.735,1,0,7.400,0,1,1,4.500,0
0.805,-1.359,-0.398,0,0,6.800,0,1,0,4.000,0
-1.153,-1.359,-1.968,0,1,7.400,0,1,0,3.200,0
-0.296,1.131,-1.295,1,0,7.900,0,3,1,4.700,0
-0.174,-0.880,-0.623,0,1,6.700,1,2,1,4.400,0
-1.153,-0.209,-0.847,1,0,7.300,0,1,0,4.400,0
-0.541,-0.975,-1.295,0,0,7.800,1,1,1,3.800,0
-1.520,-1.263,-1.632,0,0,7.400,1,2,0,3.300,0
0.560,0.557,1.507,1,1,8.400,1,3,1,4.500,1
-1.888,-1.359,0.386,0,1,7.700,2,1,1,4.200,0
1.172,0.940,0.947,1,1,7.500,1,2,0,4.500,1
1.295,0.461,1.171,1,1,8.500,2,2,2,4.400,1
1.295,1.514,1.171,1,1,8.200,2,3,2,4.600,1
-0.052,0.174,0.835,1,1,8.200,1,3,2,4.800,1
0.928,0.269,0.947,1,1,8.000,2,3,2,3.700,1
1.050,1.323,1.283,0,1,7.600,1,2,0,4.700,1
-2.377,-1.359,0.050,0,1,7.200,1,1,0,3.200,0
0.805,1.419,0.835,1,1,8.000,2,2,2,4.800,1
1.050,-0.688,0.611,1,1,7.600,1,2,0,4.800,0
0.560,0.652,1.507,1,1,8.300,0,3,2,4.400,1
1.295,1.227,1.507,1,1,8.400,1,3,2,4.800,1
1.295,1.227,0.611,1,1,7.900,1,3,2,4.800,1
0.805,1.036,-0.398,0,1,8.200,1,1,2,3.400,0
-0.664,-1.359,-0.959,0,0,6.600,1,2,1,3.700,0
-1.031,0.844,0.947,1,1,8.300,1,1,1,4.800,0
1.050,0.174,1.059,1,1,8.500,2,3,2,4.700,1
1.295,1.036,1.395,1,1,8.500,2,3,2,4.600,1
-0.296,0.844,-0.847,1,1,6.500,1,1,0,3.900,0
-0.908,-0.401,-0.959,0,0,6.600,1,1,2,4.800,0
1.295,1.323,1.171,1,1,8.400,1,1,0,4.700,1
-0.541,-0.018,-0.511,0,1,7.400,1,2,0,3.900,1
0.438,-0.401,-0.959,0,1,8.300,1,1,0,4.000,0
-0.052,-0.401,-1.183,1,0,7.500,1,3,0,4.400,1
-1.031,-1.359,-1.632,0,0,6.600,0,1,1,3.500,0
0.560,1.227,-0.735,1,1,8.400,1,1,2,4.800,1
-1.031,-0.975,-1.183,0,1,7.500,0,1,1,3.600,0
-0.296,-1.359,1.059,1,1,7.500,0,1,1,4.400,1
0.805,1.323,0.835,1,0,8.200,1,3,2,4.600,1
-0.419,0.078,0.050,0,1,7.500,1,2,1,4.400,0
-0.541,1.419,1.507,1,1,8.100,0,2,2,4.300,1
1.295,0.844,1.059,1,1,8.100,2,3,2,4.700,1
1.050,0.174,0.611,1,1,8.600,1,3,1,4.800,0
0.560,1.514,0.947,1,1,6.500,2,3,1,4.700,1
0.438,0.748,1.395,1,1,7.500,1,3,1,4.400,1
0.071,-0.975,-1.856,1,1,7.300,1,1,0,3.800,1
0.071,0.365,-0.959,1,1,7.400,1,2,2,4.200,1
1.295,1.514,1.059,0,1,8.500,1,3,2,4.700,0
-0.174,-0.209,-0.174,1,1,7.600,1,1,0,4.800,0
1.295,-1.359,1.395,0,1,6.800,0,2,1,4.800,0
1.295,1.131,0.723,1,1,8.600,2,3,2,4.800,1
-0.541,-1.359,-0.398,0,1,7.400,0,2,0,3.500,0
-0.052,-1.359,-1.071,0,1,7.600,1,1,0,3.700,1
1.050,0.748,1.507,0,1,8.100,1,2,1,4.800,1
1.295,0.365,1.283,1,1,8.600,2,3,2,4.800,1
-1.153,-1.359,-0.286,0,1,7.500,1,1,0,3.700,0
0.071,1.036,0.947,1,0,7.100,0,3,0,4.400,1
0.316,-0.975,-0.847,1,1,7.600,1,1,1,4.000,0
-0.664,-1.359,-0.286,0,0,7.600,1,1,0,3.800,0
-0.174,0.557,0.947,1,1,8.400,1,3,2,4.100,1
-2.255,-1.359,-1.295,0,1,7.700,1,2,1,3.700,0
-0.786,-1.071,-1.632,0,0,6.500,1,1,1,3.900,0
0.193,-0.401,-1.744,0,0,8.000,0,1,0,3.100,0
-1.643,-1.359,-1.295,0,1,7.700,1,1,0,3.600,0
1.295,0.652,0.947,1,1,8.500,1,3,2,4.500,0
-0.174,1.131,-0.735,0,1,7.400,1,2,1,4.400,0
-0.052,1.036,0.498,1,0,8.400,2,3,2,4.400,0
-1.153,-1.167,-0.398,0,0,7.700,1,1,1,4.100,0
1.295,0.269,1.171,1,0,8.400,2,3,2,4.800,1
-0.296,-0.114,-0.286,0,1,7.600,1,2,0,4.100,1
-0.296,-1.359,-0.735,1,0,6.500,0,2,1,4.100,0
-1.153,-1.263,0.050,0,0,7.500,1,1,0,3.900,0
0.193,0.461,1.171,1,1,7.600,1,2,0,4.700,0
-0.786,-1.359,0.611,0,1,7.000,1,2,0,4.500,0
0.438,0.652,-0.623,0,0,7.600,0,1,0,3.700,0
-1.031,-1.359,-1.520,0,0,8.100,1,1,1,4.200,0
0.805,0.844,1.059,1,1,7.700,0,3,2,4.700,1
-1.398,1.419,-1.295,1,1,7.600,1,2,0,4.300,0
0.560,-0.784,-0.959,1,1,7.400,1,2,0,4.500,0
0.438,0.174,1.059,1,1,8.900,1,3,2,4.600,1
0.071,-1.167,0.274,0,1,7.400,1,1,1,4.500,0
-0.419,-0.497,-0.623,0,0,7.100,0,1,0,3.900,0
-0.541,-1.359,-0.398,0,0,6.700,0,1,1,3.200,0
0.193,-1.359,0.835,1,0,7.600,1,1,0,4.200,0
-2.132,-1.359,-0.735,0,0,7.600,0,1,1,4.100,0
-1.888,0.652,-0.398,0,1,7.400,0,1,1,4.700,0
1.172,-1.263,-0.398,0,1,6.500,1,1,0,3.900,0
-0.419,-1.359,-1.407,1,1,7.400,1,1,1,4.000,0
0.071,0.365,0.162,1,1,8.000,1,1,0,4.400,0
1.295,1.610,1.171,1,1,8.100,2,3,2,4.800,1
-1.031,-0.018,-0.847,1,0,8.100,0,1,0,3.600,0
-0.052,-0.497,-0.735,0,1,7.500,1,2,1,4.500,0
0.438,1.131,1.395,1,1,8.400,2,3,2,4.600,1
0.316,-1.359,-0.062,0,0,8.000,1,1,1,4.000,0
1.172,0.940,0.835,1,1,8.300,2,2,0,4.800,0
-1.031,-0.305,-1.071,0,1,7.600,0,1,1,3.900,0
-0.296,0.557,-0.286,1,1,8.400,1,3,2,4.500,0
-0.174,0.174,0.723,1,0,8.400,1,1,0,4.800,0
0.805,0.174,1.059,1,1,8.100,2,3,2,3.800,1
-0.786,-1.263,-0.959,0,0,7.600,1,1,0,4.200,0
0.071,-0.688,-0.174,0,1,7.500,0,1,0,4.100,0
0.438,-0.018,-0.959,0,1,7.800,1,1,0,3.800,0
1.295,1.131,0.835,1,1,8.000,0,1,3,4.800,1
-1.276,-0.592,-1.071,0,0,6.800,1,1,1,3.700,0
0.438,-0.975,-0.062,1,1,7.400,1,2,1,4.200,1
-1.031,-0.880,-0.623,0,1,7.600,1,1,0,4.100,0
0.193,0.365,1.507,1,1,8.100,2,1,1,4.000,1
0.193,1.993,1.059,1,1,8.100,0,3,2,4.200,1
0.438,-0.784,-0.735,0,1,8.000,1,1,0,4.800,0
-0.052,-0.688,-0.847,1,1,8.300,2,1,0,4.000,1
1.050,0.078,1.059,0,1,8.500,1,3,0,4.600,1
0.683,1.993,0.498,1,1,8.400,0,3,2,4.600,0
-1.643,-1.167,-1.295,0,0,7.500,1,1,1,4.300,0
0.071,-1.167,-0.959,1,0,6.500,2,1,2,4.600,1
0.193,0.461,1.395,1,1,7.900,0,2,0,4.500,0
-0.786,1.610,0.162,0,1,7.200,0,1,0,4.400,0
-2.255,-0.975,-0.847,0,0,6.500,2,2,1,3.500,0
-0.786,1.323,-1.520,0,0,8.000,1,2,2,4.400,0
-0.419,-0.209,-1.071,0,0,6.800,1,1,0,4.300,0
-1.153,-0.880,-0.286,0,1,7.600,1,1,1,4.600,0
-1.153,0.365,0.498,1,0,7.500,2,1,0,4.600,0
-0.786,0.174,-0.959,0,1,6.700,1,2,1,4.300,0
0.683,0.269,1.059,0,1,8.100,1,2,2,4.400,0
-0.541,-1.359,0.723,1,1,6.600,2,3,0,3.900,0
0.071,1.419,0.723,1,1,7.900,2,3,2,4.400,1
-1.520,-1.263,-1.183,0,1,7.000,1,2,1,3.400,0
0.805,-0.401,-1.071,1,1,6.500,1,1,0,4.200,0
0.805,0.748,0.947,1,1,8.200,2,3,2,4.800,1
-0.174,0.174,0.611,1,1,8.700,1,2,0,4.400,1
1.295,1.323,1.507,1,1,8.600,2,3,2,4.700,1
-0.419,-0.880,-0.735,0,1,7.300,1,2,0,4.500,0
-1.276,-0.880,-0.062,0,0,7.600,0,1,0,3.400,0
1.295,0.844,-0.062,1,1,8.100,0,1,2,4.700,1
0.193,1.227,1.059,1,1,7.800,1,2,1,4.600,0
-0.419,1.227,0.947,1,1,8.700,2,3,2,4.300,1
0.560,-0.114,0.611,1,1,8.300,2,3,2,4.700,1
0.928,0.078,1.507,1,1,7.700,1,3,2,4.800,1
1.295,0.748,1.171,1,1,8.000,2,3,2,4.800,1
-0.419,-0.975,-0.623,0,1,6.800,1,2,1,3.800,0
1.295,0.365,1.507,1,1,8.100,2,3,2,4.800,1
0.316,1.036,0.611,1,1,7.600,2,3,2,4.800,1
0.805,-1.167,0.498,1,1,8.100,0,2,2,4.600,0
-0.052,0.557,-0.623,0,1,7.700,1,3,0,4.800,0
-0.052,0.652,0.835,1,1,8.400,1,2,1,3.800,1
-0.174,-0.975,-0.398,0,0,7.500,2,2,2,4.200,0
0.071,0.652,0.835,1,1,8.000,1,2,1,3.400,0
0.071,-1.359,-1.407,0,0,7.500,1,1,1,4.200,0
-0.052,-0.114,-0.511,1,1,7.700,1,2,1,4.600,0
0.438,1.131,1.395,1,1,8.600,1,3,1,4.700,1
-1.153,0.844,1.283,1,1,8.100,0,2,0,4.800,1
1.295,1.131,1.507,1,1,8.000,2,3,2,4.800,1
1.295,0.461,0.947,1,1,7.600,1,3,2,4.800,0
-0.296,0.748,-0.847,1,0,7.500,1,1,1,4.100,0
-1.765,-1.167,-0.959,0,0,7.700,0,1,1,4.000,0
1.295,-0.401,-0.511,0,0,7.400,0,3,0,4.600,0
1.295,-1.071,-1.295,0,1,7.400,1,1,0,4.400,0
-0.541,-1.263,-1.071,0,0,8.300,1,1,1,4.800,0
-1.398,-1.359,-1.632,0,0,7.500,1,1,0,4.100,0
-1.153,0.844,-1.295,1,0,6.600,1,3,0,4.100,1
1.295,0.557,1.395,1,1,8.400,2,3,2,4.700,1
-0.664,0.461,0.947,0,0,8.700,1,2,0,4.800,0
1.295,1.131,1.283,1,1,7.900,1,2,2,4.200,1
1.295,1.802,1.171,1,1,8.200,1,3,2,4.800,1
0.071,0.461,1.507,1,1,7.900,1,3,1,4.300,0
-1.153,-1.263,-0.623,0,0,7.500,0,1,0,3.800,0
1.295,0.844,1.171,1,1,8.000,2,3,2,4.800,1
0.805,-0.784,-1.295,0,1,7.900,0,1,2,4.300,1
-0.296,-1.359,-0.959,0,1,6.600,0,2,2,4.200,0
0.193,-0.880,-1.183,1,1,7.500,1,1,0,3.800,0
0.805,0.940,-1.520,0,1,8.200,1,1,0,4.600,0
1.172,0.844,0.723,1,1,6.900,2,1,2,4.700,1
1.295,1.036,1.395,1,1,8.200,2,3,2,4.800,1
1.295,1.802,1.059,1,1,8.400,1,3,2,4.800,1
-0.419,-0.975,-0.735,0,1,7.700,1,2,1,4.800,0
-1.031,-1.263,-1.407,0,1,6.800,1,2,1,3.700,0
-1.765,-0.401,-0.959,0,0,7.400,1,1,0,3.700,0
0.683,0.174,0.835,1,1,6.500,1,2,1,4.000,1
1.050,0.652,1.395,1,1,8.300,0,3,0,3.400,1
-0.052,-1.359,-0.735,0,0,7.300,1,2,2,4.600,1
0.316,0.078,-1.632,0,1,7.800,1,2,0,4.000,0
0.193,0.748,1.059,1,0,8.400,0,3,2,4.800,1
-1.520,-1.359,-0.623,0,0,7.700,1,1,0,4.000,0
0.071,0.269,-1.295,1,0,8.000,2,3,2,4.800,1
1.295,0.174,1.171,1,1,7.500,0,3,2,4.700,1
1.172,1.706,1.395,1,1,8.100,2,3,2,4.800,1
0.316,-0.209,-0.398,1,1,6.500,1,1,0,4.600,0
-1.031,0.748,0.947,1,1,8.200,1,1,2,4.200,0
-0.174,-1.359,-1.295,1,0,8.200,0,2,2,4.100,0
1.295,1.036,0.498,1,1,8.700,2,3,2,4.800,1
0.316,1.323,-0.623,1,1,7.500,1,2,2,4.100,0
1.295,0.748,1.395,1,1,8.400,2,3,2,4.800,1
-0.052,0.557,-1.183,1,1,8.400,0,3,2,4.500,0
-0.908,0.269,-1.071,1,1,8.100,1,3,0,4.000,1
-0.664,0.269,-1.295,1,1,6.700,1,3,0,4.500,0
0.438,-0.114,-0.398,1,1,8.100,0,1,0,4.300,1
-0.419,0.557,-1.071,1,1,7.400,1,2,0,4.200,0
-0.786,-0.497,0.498,1,0,8.500,2,1,1,4.500,0
0.316,0.748,0.723,1,1,7.900,1,3,1,4.500,1
-0.052,-0.688,0.050,0,0,8.900,0,2,1,4.600,0
1.295,0.557,1.283,1,1,8.300,2,3,0,4.800,1
1.295,1.323,1.395,1,1,8.300,1,3,1,4.800,1
-1.276,-1.359,-1.295,0,0,7.600,1,2,1,3.900,0
-0.664,1.227,-1.183,1,1,7.700,1,1,0,4.300,0
1.295,-0.018,-0.398,1,1,7.900,2,2,0,3.600,0
-2.010,-1.359,-1.183,0,0,7.500,1,1,1,3.500,0
-0.174,0.844,1.283,1,0,6.800,1,1,1,4.100,0
0.805,1.036,1.059,1,1,8.400,1,3,2,4.700,1
0.071,0.940,-1.183,0,1,6.500,0,3,0,4.500,0
